sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
40,509.6251822075146,6.164658871400925,passed,14,9.240888435157025,passed,11,5.9834084263872045
41,672.0470809180447,6.228118553316599,passed,34,8.630687076817445,passed,30,5.07403775754649
42,582.8622604002466,5.406965039753099,passed,38,8.146180113854417,passed,33,5.332291921134913
43,585.2904385617799,5.312115197916643,passed,38,9.410029626991069,passed,13,5.09759796220457
44,548.4844262596079,5.208529287317088,passed,30,8.998663115840678,passed,10,5.159502928005888
45,561.8311068179205,13.833529451408685,passed,19,8.273668871567574,passed,7,5.260120006904412
46,644.6632452350569,4.375774041636317,passed,38,8.689403558352593,passed,19,5.1567877587165745
47,523.2545689616563,6.611301635300472,passed,34,8.363078867074103,passed,15,6.690074961421599
48,545.4020635317708,3.4299443761728163,passed,16,8.018835461397122,passed,13,6.00739109214663
49,542.6493609986743,9.36282025442292,passed,22,8.414995611612097,passed,8,5.2912667669664515
50,593.3753764194707,9.054676091834287,passed,8,9.01599188518125,passed,5,6.234895615815561
51,545.0340131190277,5.098758650706267,passed,34,8.410863990156825,passed,28,5.713379635046101
52,602.5160255353672,4.878005756060001,passed,44,8.270230269244273,passed,33,5.416521850370448
53,649.0839223404021,2.9143366256003342,passed,11,8.00895907807828,passed,5,5.335342675312282
54,520.2446186803938,4.038562814134654,passed,25,9.456814728842545,passed,19,5.82429031029601
55,680.4768014702285,4.240539309630984,passed,20,8.396075186672025,passed,7,5.213056158119533
56,555.4911457006033,6.951040685957441,passed,62,9.691895102248239,passed,37,5.208055812505874
57,529.0731131722079,6.02958891327725,passed,56,9.084035141948267,passed,54,5.323660550369769
58,451.0372342623755,6.192294016073552,passed,53,8.43386437925442,passed,25,5.365377163287177
59,488.070710577857,4.759080121253157,passed,9,8.000927627116372,passed,6,5.292416089324359
60,513.147363583755,5.053079798443671,passed,28,8.12192948638646,passed,25,6.5395778928851955
61,473.96008018390773,6.173901382341756,passed,19,8.624687579783474,passed,17,6.290892260223946
62,610.2454078249957,3.553586156619909,passed,19,9.608168221409596,passed,12,6.101881583362245
63,500.2463429947426,5.115493131407658,passed,50,9.123227166670379,passed,28,5.011218873696377
64,604.5753835703235,5.694467486102653,passed,56,8.0584738107645,passed,46,5.275026818265927
65,612.0703462537002,5.209513591375417,passed,6,8.486751911356393,passed,2,6.3822512121957775
66,532.119770107729,4.97697458972233,passed,30,8.490033975588474,passed,15,5.018526977443227
67,635.903694374176,7.969581862222082,passed,14,8.00023053552037,passed,9,5.410243256775971
68,599.2070748780437,6.358419217471453,passed,41,9.570913826565608,passed,30,5.023827475305254
69,602.7506082382861,3.418154548448361,passed,24,8.977201042470483,passed,9,5.018103831547749
70,599.8354772815239,8.386343231175395,passed,57,8.010161932135752,passed,33,5.485264590398975
71,619.4426833494758,4.760477848985103,passed,5,9.616440866068764,passed,5,5.9874124681018825
72,552.6329717979618,4.039329870241192,passed,17,9.65818936115188,passed,11,5.124440278211639
73,552.9991128218696,4.504194245095958,passed,24,8.742997267848152,passed,24,8.742997267848152
74,557.4763206987496,9.76011624413919,passed,70,8.087664634793313,passed,66,5.712723078105597
75,616.920948402455,3.0757200183281777,passed,18,9.149827692798596,passed,8,5.013935653172874
76,467.7383791536754,7.51534956107847,passed,37,8.029515180139125,passed,12,5.29267865858245
77,509.85705298100027,6.569465743918792,passed,25,8.935179618308432,passed,11,6.818315019560095
78,586.5925990347937,7.444929242590906,passed,8,8.712043053693353,passed,7,5.282478778562605
79,537.1173415662424,7.020970005365756,passed,24,8.109426593939828,passed,19,5.011081838243814
80,525.4423684889371,5.107360868662354,passed,11,8.29527068730458,passed,9,5.18270069279978
