sim,final_return_pct,max_dd_pct,phase1_outcome,phase1_days,phase1_return_pct,phase2_outcome,phase2_days,phase2_return_pct
1058,142.73842926458062,5.864154413064829,passed,48,8.016239635809619,passed,9,5.255849202865814
1059,161.96072122658384,6.088174482671726,passed,55,9.183180107775723,passed,46,5.180692844725909
1060,201.3903857551693,3.167382076148464,passed,85,8.508242872355098,passed,83,5.973275408219902
1061,198.16541300521357,4.46747910126125,passed,62,8.83789544422806,passed,62,8.83789544422806
1062,150.27558166792204,4.675886219605362,passed,36,8.73240460708693,passed,15,5.663298839486108
1063,162.1324060696151,3.0950686903348035,passed,29,8.305839657671754,passed,29,8.305839657671754
1064,148.05290598911523,5.145474477723463,passed,69,8.046371777397443,passed,69,6.623005627494938
1065,134.89303532505673,8.492320668104519,passed,46,8.017162163354907,passed,19,6.333182282738936
1066,164.39719059705484,3.692784308165762,passed,24,8.828613894350944,passed,5,5.449522927093287
1067,170.39014444177803,5.546453345848935,passed,172,8.797830060403244,passed,81,5.705343591353951
1068,141.34538934880868,6.53886390700629,passed,89,8.479929285195498,passed,85,5.721141679515274
1069,175.4572300209337,5.5489951719102635,passed,91,8.5544224175496,passed,59,5.467962115969427
1070,141.1284124591502,6.262800410401663,passed,106,8.403572559330108,passed,104,5.205958365035035
1071,197.79828422236196,4.052325695132404,passed,68,8.262305318639385,passed,68,8.262305318639385
1072,200.19738791632977,4.727058564935241,passed,248,11.432143065488653,passed,154,5.3137626471138955
1073,97.56811014177296,7.391254866778789,passed,24,10.577451437867701,passed,23,5.308170773421872
1074,227.4638173173234,3.212223179204817,passed,35,13.174916605476339,passed,12,5.493228303377928
1075,169.51380975266312,4.91080178586911,passed,62,8.845169767414474,passed,60,6.429812027185444
1076,175.54392848257794,5.273834202162407,passed,96,8.205480992139869,passed,63,5.013442200567653
1077,193.52021986254525,6.805157644396679,passed,235,8.021360755677032,passed,146,5.000335361991515
1078,119.20478348584096,8.782124274936361,passed,147,8.0024996346018,passed,121,5.367249302233312
1079,158.1866359375674,8.306153656191611,passed,89,8.982928202029772,passed,75,5.019721616982542
1080,186.908160960601,6.038500019274837,passed,43,9.074549475077287,passed,22,6.526019680996642
1081,174.00839449245916,3.7564905229863483,passed,91,8.153751678748854,passed,44,5.475490410275108
1082,159.95382502488633,8.025935447756435,passed,233,8.012486231666527,passed,125,5.108220848853073
1083,193.8787625982079,4.867166916726867,passed,90,8.5369535254457,passed,64,6.156077734916998
1084,167.9222887829422,5.504792874499883,passed,48,8.33610080334164,passed,21,5.358789975049305
1085,253.0496261603966,5.4734570689518005,passed,63,8.347514655354304,passed,55,5.021839015675789
1086,212.79072977334926,3.7896062521730953,passed,40,9.340435520573953,passed,29,6.156332910997397
1087,206.91730397000788,5.540864380471571,passed,75,8.650099221667684,passed,51,5.443673540960936
1088,228.59694766934294,3.888533161546453,passed,29,8.220818707473732,passed,22,5.214502845367486
1089,174.36714908496364,4.17780578431625,passed,28,8.041498287380922,passed,25,5.5081071500768575
1090,142.0633953099411,5.222829816287509,passed,34,9.224347651490472,passed,31,5.027039852832194
1091,182.13828323457878,7.3712517164205575,passed,29,8.53641426247127,passed,15,5.064973435658726
1092,150.32504897909575,4.983634051244402,passed,58,8.009175586724403,passed,31,7.758392265704495
1093,185.9694890794796,4.04517989386564,passed,58,9.287854957079468,passed,50,5.441581246844485
1094,200.40987174135006,4.2229407168618325,passed,51,10.420228830869792,passed,26,5.333906602409999
1095,167.51355246624868,11.627419416352007,passed,115,8.712747188153692,passed,104,7.3398682451162545
1096,150.98282644628105,3.432829762091163,passed,75,8.61878252411612,passed,38,5.2118694502112595
1097,154.67419239031454,4.4343348602446,passed,76,9.445016572801968,passed,19,5.108165326309733
1098,187.4972590103303,4.0074280920471965,passed,65,8.597747975985248,passed,43,6.349146933853822
1099,154.1477452124422,4.709964195604767,passed,137,8.120371726396547,passed,85,5.914152695244179
1100,149.62924436038057,7.702449255076085,passed,170,10.03562793511421,passed,81,5.258981810448482
